RSRP,SINR,prev_beam,distance,best_beam
-107.78612859811294,18.67258820022799,2,92.3001719797214,3
-94.61031531556301,-0.25430800441723633,4,501.7884001402778,3
-103.21098140762355,-2.845733284362746,7,840.8217211786093,3
-118.45978993754318,12.915091992147502,3,499.33551434804616,2
-89.68940061929831,-5.586618965890171,6,481.6628190879315,3
-84.3397501490629,14.45795754943105,0,810.3204293615092,3
-110.05805076083655,2.919810884633991,2,210.32282000767736,2
-100.57478029313845,-9.076721333564027,0,589.8208008231056,0
-99.26822575392178,-2.533116838866909,3,864.4216594438093,2
-78.74379516507742,10.94531512719518,0,474.0388614378764,3
-86.28615736473563,16.264405244861372,3,455.72761176561846,4
-95.17330621316802,16.60375879752403,0,624.293904506212,3
-113.26902867541227,-6.852329434028772,0,932.8221718662405,0
-84.52179105884494,-6.423868574672769,0,335.5860853945479,1
-65.72635834863256,2.9493790468862624,7,60.227795871778746,5
-66.94620711570285,16.781419572866678,7,978.4562818113317,6
-76.42868547277169,17.27574271094847,1,586.3280173264623,4
-82.43913432798296,12.620506364069772,2,50.668105090281315,4
-106.25306849913922,10.160244234956256,4,883.3537298255402,3
-88.20975536079911,27.822092403955608,1,584.8220106701718,4
-88.34001367790802,7.679437173800832,4,54.941602929786384,4
-119.55578997954598,5.638098712508214,0,798.9220113131171,1
-107.86619105204647,18.907843789589172,2,514.5616274807633,3
-112.27981227946208,7.010096862941513,0,528.1049858352819,1
-91.55545697078163,1.9087008406511998,2,898.8947476049763,2
-78.38209480648064,12.83879667555873,7,147.4486890616402,5
-96.08644293082612,13.8302753609385,7,229.51173708953485,5
-68.24190290551434,-7.212342108653096,6,84.42985951728147,4
-106.37171074046186,28.57034549769199,1,480.4918174375516,3
-66.35694198304606,10.266125045193057,0,658.9216500777447,3
-103.46265379558106,23.977888542374565,7,425.1677106362164,5
-76.33513878465608,2.4827142031960747,3,593.4077033026696,3
-111.49263627242475,10.275386329364476,2,134.09943765185963,2
-79.31613550778128,-4.792925094907261,0,543.6964319141518,2
-78.21380490006982,4.966649385145963,2,659.775481244733,3
-103.26527984368778,23.33515163655393,3,400.1114508278414,4
-61.11673452843638,2.0518236099987206,3,659.1192947258063,4
-67.24353921997938,6.213331454971772,1,484.5894112841144,3
-116.18963277916069,-6.203081959995913,6,112.40926395225053,2
-93.30285490353288,16.983443627763858,1,213.64621002283468,3
-64.63689598667219,12.858572466695652,6,541.8905771663258,6
-93.21414246604618,-2.6976388603505086,0,382.3368287605172,1
-107.5404854726213,-3.624187900580016,2,931.8084995690887,1
-61.55557231033431,-6.330785052311052,5,611.1795488248792,4
-92.97324347766065,23.451028439808105,6,829.7389235006834,5
-102.70555327639208,15.864586394564242,1,778.286447629487,2
-118.89231727013005,18.583580845648953,7,935.5484989589439,4
-84.82119256290571,-1.9594374947754112,5,271.27902444082275,3
-73.10916845044059,0.346376596797473,6,605.028986998286,5
-63.22823925702109,11.934177079792661,4,95.2030086749582,5
-80.88375754391143,8.139783961069877,2,241.6620448813759,3
-103.01499181324569,11.920547663622834,0,447.3568250775457,2
-70.59516023214437,29.06914169542005,3,62.89725056000461,6
-73.38482283968452,26.231305544852503,6,392.88200053853205,6
-61.83188531747715,26.150918262515248,4,103.59753991390707,6
-91.00793918762041,10.905901041498133,6,903.37497103045,4
-117.41208192499502,-9.695593870374548,1,488.0640956211768,0
-85.93554576131275,17.803884093068024,7,200.25852137938531,5
-88.63076837724553,-0.9477938227681051,3,859.1404172312497,3
-106.19581456447756,10.047261174638255,4,757.0314444461814,3
-76.47407556036359,6.8742175068448255,1,188.8796244038179,3
-85.11058396367959,14.357989587454064,6,361.1675964842803,5
-83.79843094296771,29.37661894536938,7,884.116135373821,6
-64.28697565927331,-1.2265009245483363,0,986.5339714577958,3
-106.72856590676139,6.73135237017172,0,419.77172802323133,1
-102.69925541273344,29.202764740141852,2,220.92617517416116,4
-83.75041776749681,26.00075931337819,0,811.5100410463964,4
-67.63751098470942,-9.856862511419614,5,158.90451721529655,4
-75.30541392386058,11.728510175393104,0,407.94775952559377,3
-70.43778819004197,3.5896002594935084,5,538.3249363259495,5
-92.18439956372944,22.020804600522702,4,466.0206399128994,4
-91.80622449522316,26.82561163488505,0,371.0766485996721,3
-97.58524670697078,7.9657433632325905,4,87.36166178171769,3
-64.90762473018395,23.073011372448903,0,358.21257234944045,4
-63.651594183883574,-8.293344704781674,0,897.0230676217631,2
-117.02006159696674,19.565278316470337,1,700.7373001954824,2
-114.79925365640705,-0.29460930572397714,5,233.13608131260872,2
-87.72663757734654,14.334183221010761,5,389.34717521228106,4
-111.86896775214079,13.028794224673696,7,78.00415918726567,4
-62.46030005057403,21.78872363612061,3,967.1976344147494,5
-111.879594975333,8.597416836784447,0,60.751062642920196,1
-76.81706653502924,14.059424499821091,7,275.4100653098488,6
-112.5589643434353,25.041755748061348,3,873.7522642218868,3
-75.86786377842333,-5.892268054410321,4,529.518476814806,3
-113.08801284394131,29.597191676000023,6,669.7354658521537,5
-64.63086285802247,25.89877830861188,5,518.8696416085145,6
-78.25506821967828,7.4129596153518165,0,704.0837343774546,3
-107.45825306080177,23.64946312401996,6,224.92065600709327,5
-76.24499549965091,24.526731882062933,0,829.0225372841804,4
-103.84462459525172,20.64986616860231,6,475.0882857857127,4
-79.39062415681757,-7.147874586041025,2,823.626404183918,2
-96.19519972603834,11.254596829414435,2,692.340218348508,3
-64.21264340064292,27.24379032387956,7,272.00921060028156,7
-78.16338226934812,-0.17920412521519324,2,316.4814153824182,3
-66.87977584608198,6.297427149764019,6,550.23266182815,5
-95.5632880751451,25.251895329599627,0,216.60416664270448,3
-92.07949812499183,1.1494373547697023,5,826.5381746985917,3
-84.08199352788343,2.9757991059386377,7,767.0493076639627,5
-97.1313999406409,-9.197931346681578,3,146.94304260992908,2
-82.71617288455903,-5.755014926840452,4,443.471586700581,3
-83.26165283508149,28.37583406070999,0,500.65180220514515,4
-81.76935596854989,23.768747714544162,0,124.23669973580958,4
-83.59387770833342,-4.783828947853368,3,459.1576976670315,3
-103.39187360313066,29.74724175071551,4,798.799906637664,4
-69.95904768145536,18.511948882675654,2,224.4262892745445,5
-80.53895652376592,15.544411011764701,2,706.2331761723997,4
-94.15504337757838,16.073025954177105,7,231.50409728928565,5
-77.90989194358087,23.019550409594004,6,487.7213691252218,6
-97.04362887206261,23.70406163215413,0,663.6072173633722,3
-61.843449737387864,-8.137939479004356,4,918.5428446839592,4
-74.74626681669196,7.1414597486002975,7,683.7641345452915,5
-61.91762396155789,1.0574721746170503,6,307.25510388050185,5
-63.330658734121926,11.567398642737615,1,922.0054470778554,4
-113.17996157867947,-5.634716591878597,1,343.41060123749975,0
-73.36016345309511,20.578455979747226,6,284.9784848366149,6
-114.21540095390793,16.750140936055068,3,638.75605534601,3
-80.53293028922158,0.5230025595780283,1,785.1138193147385,2
-93.05205731152184,8.11958499045764,1,544.8681263114017,2
-81.3136808705888,16.585655690550396,3,711.6131081267774,4
-82.09309433145619,20.280901462464925,3,56.89124059588861,4
-92.50976144213345,-8.390236035247423,7,229.2974408844833,3
-102.21277910195423,3.759048134199219,1,220.19277988873546,2
-62.64342915590974,-5.436597117626265,1,578.728537797801,3
-79.83466350663255,7.0796546741463295,7,474.89443727222505,5
-90.84958740207769,2.3207479237965813,2,509.75463178363174,2
-100.68185684116732,10.02714590503965,7,82.95628103879508,4
-61.5725082531675,17.293996300847137,2,512.4510851326111,5
-84.49863060940069,22.88553979002839,3,923.1364267073728,5
-72.93616760663804,-5.712240374527799,7,901.9255784409957,4
-68.93071246235489,15.175137202826878,7,118.75238138966176,6
-110.82277233359054,26.1595363791344,4,643.1586481800323,4
-76.2110963152594,-1.4807648533077042,5,833.2201299376401,4
-73.83887659972446,-7.2761744316385935,4,713.548855136129,3
-114.08361036573987,5.6108258807280755,6,301.9905239950335,3
-109.434431880262,4.037254211452304,6,798.6540919768579,3
-106.69046317292343,5.767293615540829,3,779.0190722298696,2
-115.78260687376002,6.169799125852741,2,658.6552282341518,2
-105.39249100205923,4.666319530757278,3,893.1583501246275,2
-82.07285043954369,9.973475646974926,4,236.44484432434405,4
-86.61334507409411,17.468587397272263,2,728.3589424866269,4
-111.80953229378483,-0.12671592143769672,6,333.3133381763987,3
-74.1643537155953,16.198344483424975,1,998.8779052242794,4
-72.38330938803159,22.932739130091726,0,405.4162450191659,4
-114.85550968920123,22.1115449159471,4,959.7592702008519,3
-100.57229279928389,24.84065396345639,7,844.9368915232402,5
-71.03544156519027,-5.825202562566556,5,842.7354171601405,4
-112.60105097134067,13.76689801285206,3,318.31466058387474,3
-99.21623043629073,-9.945573481073527,3,747.6833559120053,2
-84.2816678879021,5.826700173453801,5,531.9484310714843,4
-74.96682697481783,26.841154496805203,5,380.41138467282593,6
-99.40976344128951,21.90354100347586,4,931.1834700788232,4
-72.74258040276874,-4.5301719055462275,4,712.9139911063688,3
-101.12166179755306,16.900168404858228,4,882.4914233632707,4
-62.99720852620324,13.94966687270226,2,812.3482236718268,5
-115.53229815901514,22.764404458849427,5,417.58420209294445,4
-89.00824732073872,14.387782115592799,7,340.82453890966013,5
-80.1296167981705,6.259603532432337,7,805.2927072167538,5
-80.7713685516575,0.8195205142619741,6,560.2742187120438,4
-85.21041015829844,-6.192897404597173,7,727.2807884585512,4
-64.91079219604238,-9.552854558131859,2,157.1920861807028,3
-64.2368688440136,1.3404533338741764,0,584.0508902128781,3
-68.90282966719651,-5.992557960351506,2,663.5605007161499,3
-109.51463205905338,29.613576961049915,2,80.32460904009847,3
-81.36901346034482,12.581251763499239,1,920.5844531379549,3
-107.89614073014448,16.10687066046582,0,422.4735859273756,2
-84.50220907696274,-6.2259110447767,0,89.21446576921181,1
-73.5581311900163,10.74566256440226,3,474.69259022409517,4
-99.7458269884049,-1.3213581627662698,5,459.83729881360654,3
-63.61770646811357,-2.085589667001293,4,597.5921469007667,4
-119.25557942106784,20.419227765861017,0,715.2199161214311,2
-97.72153622070695,-9.324230327982605,1,281.900154706213,1
-79.40730123278101,4.324934829834447,6,929.8894971984275,4
-100.10699983478321,-4.427944575334575,6,941.0912636974438,3
-114.55164865626924,16.509904163959845,4,70.36892320113772,3
-91.7948780504436,17.26047653380207,5,389.06452101165667,4
-109.08202029521678,13.26191090353566,3,153.27679830465286,3
-86.34242528042476,7.768092294089762,3,977.7002333431573,3
-90.07532145698724,24.09346140173068,6,149.27460352284214,5
-107.00050100395455,7.216869782606381,1,917.6839904111686,2
-63.698031487115855,-6.627125996399399,5,475.1440196489768,4
-64.03448767980368,10.45202642489707,6,811.2043483567052,6
-81.61043884586876,18.467742158330694,0,104.95993363097094,3
-87.58936847210308,16.81503021191141,5,150.04795624236021,5
-105.60884408374467,16.72962287603098,6,362.2713517594645,4
-107.74474314827869,-0.4416613539107406,5,660.9069931716786,2
-108.24567084732921,12.443992309271444,6,87.31124507447484,4
-116.16984631410591,7.983647429783915,4,723.7983863276172,2
-90.97097762894118,-0.09536868998937464,5,230.4079705453668,3
-106.75369201250227,26.310792202264807,4,62.26425227582587,4
-74.96426622326682,-9.046169209020295,7,821.0709997353158,4
-114.27225484981824,25.639466346682966,0,511.3629696269253,2
-104.01178603798964,19.09803665894333,2,528.4234320637827,3
-60.332243935474644,19.16718527102676,1,620.1743795534628,5
-71.9959752209462,11.674327332166754,6,738.2802999383698,5
-81.25922165456133,-9.218860477186261,2,317.98128817418984,2
-66.45525186452309,10.22927561191301,2,905.0369773436075,4
-112.01834171684453,-3.697425216382606,0,116.97410435039139,0
-101.13163229113042,14.429678009410324,0,604.7695588951001,2
-105.2422884096334,3.4861367458296044,7,208.38440555085128,4
-109.12522591061465,28.93698063697134,4,194.02531581444134,4
-96.39700433117424,14.793918087975733,6,611.8130476511608,4
-60.89947573710832,20.517145623747854,6,535.3958544494149,6
-102.8766896699905,6.238930330936011,7,169.25307185046614,4
-100.11864833818693,10.161983192761802,6,318.0559222310604,4
-60.56504502641522,-0.9189141444721862,0,159.64281272111626,3
-81.17085853909046,5.829632439887483,7,715.411988298287,5
-107.70673532835903,13.641318567004227,3,610.0220300692082,3
-68.46854810179065,15.9481625310544,7,838.8993529302838,6
-111.86652563474524,14.910167796189995,2,733.747221729563,2
-94.10224354056072,-6.804005697294686,6,564.9959867884152,3
-75.03007586862918,19.282652057631683,6,96.07089173448873,6
-68.67255099812459,5.967777998232551,2,837.1373755025032,4
-72.84265365034278,14.377367129111995,4,938.3536505286163,5
-86.29964080655407,21.992537421628704,7,549.1315077181828,6
-76.0545310907363,14.149225115194678,6,446.00716814845464,5
-63.1202703733037,0.4397942884049133,1,491.2689939242316,3
-98.31721931199348,6.700669765108273,5,287.517328184804,3
-86.42895639250685,28.37155140452643,6,433.1280376134908,6
-92.90387710956352,19.613153958998453,0,761.1621271351836,3
-72.56929226510792,20.353021946414223,3,122.08788921901188,5
-114.47075819850896,28.934130265384027,7,416.0136525730886,5
-91.84498732154857,-9.309634668711704,0,94.4741225219741,1
-112.59409798048958,11.6778611586243,3,136.2164160487573,2
-99.56894654597413,27.802266217087485,4,568.562325367255,4
-107.86180218880676,0.65892883247475,1,534.6035077108098,1
-109.13798150115335,11.657278955861972,4,243.47112154334852,3
-67.59021304881136,-8.918037237796907,1,717.3190392400386,2
-64.17836186588434,-1.6872842172676528,4,726.3321387294372,4
-97.74116816671201,25.194498892148033,0,167.30231718425085,3
-81.19492539251547,-4.153150164108661,1,827.0139542352333,2
-115.69086976643202,26.98131749952975,4,310.80227972049346,4
-114.78067835549064,28.49321789613525,1,665.4011891647244,3
-82.81440967895763,14.754147233627673,2,318.7227008315584,4
-110.15128228265425,-1.4570552978584228,1,199.63144184438457,1
-79.42179057589655,-0.8618403719543899,3,760.711021523301,3
-110.77815709169701,4.668333409536963,0,485.18338838700794,1
-91.58749428432861,1.660041893663685,1,390.8014814850204,2
-86.81758501088268,29.836566874708296,2,482.1008571860491,5
-79.3136247282236,26.572588967351294,6,127.5698789025621,6
-92.4087776215063,5.839449777901304,4,658.1013795885,3
-74.77032437263956,18.511882123737816,7,107.62561141180782,6
-81.21350337584141,11.221735269520458,0,921.5673632384527,3
-97.02617052632166,-5.5701756920008005,4,293.1669023498937,2
-112.42148390839121,18.114594391204438,6,269.5772082064751,4
-112.76526159939466,-2.275133472570814,2,504.5798937205236,1
-67.77838921958971,9.78832677895759,4,974.8022382623154,5
-65.72625163676476,26.337618600019013,4,592.1301109462414,6
-60.585414168317946,28.12045169211998,1,303.6944740880002,5
-109.74526654053264,19.80698881702157,7,733.2070264597255,5
-61.7612222695688,27.229851372707593,7,676.5533217898039,7
-108.98850577901412,17.032622377407918,7,651.2052617597318,4
-112.07950107874211,11.464579670757182,0,368.9337250119568,1
-85.83672389538063,29.556832544706957,4,521.1913802740569,5
-105.61795794772365,29.754931890139005,5,641.7075830652849,5
-62.339699682846295,19.983853074610032,1,914.3407048956194,5
-100.70344337348745,16.310342538492023,2,585.4469195254214,3
-103.25075306158956,-4.5367952242082765,0,806.1914964402891,1
-76.148744845795,-9.221938149494374,3,697.3560801040339,3
-106.08973315223977,-8.31755822940799,5,372.07733900731876,2
-116.82905479744974,19.22832613667143,0,151.48069230349,2
-100.08347182317198,-6.902860975668683,2,313.12617923820636,1
-60.81097793569159,-2.8205080992947673,1,583.8155688485184,3
-79.32129319308098,6.994424013089116,3,664.6431625090505,4
-89.32551902594585,28.728790641320245,2,886.054219394576,4
-109.78809918888297,-8.705594197001506,6,135.06729688911497,2
-112.13787241718711,-9.81051465898342,3,249.25048308115493,1
-79.37827368731257,3.5519209026503074,3,445.2043123439119,3
-66.31379598352052,-3.462268666012278,1,743.4296826220252,3
-96.89729378559434,-1.924972125806942,7,244.54797941889535,4
-90.09731408934019,-1.9164003474504767,2,738.3517724152614,2
-68.26481899093486,20.782665193248043,1,235.7706409006526,4
-112.06943104993148,18.732078600683696,2,894.8833456945425,3
-86.57895051740391,-7.915944727383359,1,804.1654965569373,2
-92.48243985882539,18.38358278314842,4,641.4911267010823,4
-86.02576699362803,-2.882097966315409,4,888.3445523400229,3
-98.23331596594609,-6.594848876138326,0,176.6042431821541,1
-97.90533162207349,26.415561151880325,3,935.8335384989688,4
-94.12465620975914,-9.265095780067064,6,679.7380063626844,3
-119.17876250876255,6.935339741924359,5,710.8870368461666,2
-85.44160811552715,7.224227741974932,4,50.12476122478935,4
-72.16431638920415,27.367008801177747,4,273.37044029864654,6
-83.69938189704206,4.711707051870206,6,127.60833407967928,4
-77.55334236605478,8.778835493463625,7,259.03813586886395,5
-63.90537394982938,10.048168900768207,4,563.3211871214917,5
-112.71769999141564,15.183217093491539,3,649.7168882575082,3
-71.51246414223701,26.1252381230331,0,561.8025219521419,4
-84.93251690500692,17.01361767048205,3,65.80857652831781,4
-85.99148573697809,20.42649445056967,1,652.7930996588653,4
-91.98917473671024,0.441904673665384,5,125.83903217264483,3
-69.60362969181824,27.340623048022188,1,639.5957311928539,5
-94.19380567963016,10.016604895267122,5,432.46742828875796,4
-116.0569320765356,19.73895683504418,5,77.33945426772802,4
-81.3812660223335,1.2160843854771475,5,418.47403455925837,4
-78.44523592531516,-0.7062099278751433,3,110.07409958317291,3
-118.26029213703332,28.764603265894323,7,104.23397420454265,5
-90.59531099618141,-2.4396091053639335,4,283.6350757072732,3
-78.76055721118205,-8.891948818614237,6,173.10463224464823,4
-98.82933351941278,-7.091831068098049,6,624.0798496902154,3
-85.58301283178656,14.975898068679044,5,895.4234403896791,5
-74.66582474808445,17.36509138124174,2,118.08323455980621,4
-64.67321991644178,21.668417516476897,5,353.16182482367947,6
-105.33135301195068,9.905193039377082,2,877.026005079375,2
-114.48292811739043,-9.220196868016505,5,707.9936419500862,2
-92.42187725889706,26.816322782244427,7,628.0728843664758,6
-69.58357578353862,28.093737797899735,1,182.24939790823697,5
-74.77028255641255,1.0566288811803517,6,119.72876213587436,4
-115.50096561917627,-5.119154356646747,6,315.6218717206163,2
-115.51123634544422,-0.6950237593501107,5,399.5011402254451,2
-110.68190814265188,10.681240978959874,7,961.470325155842,4
-67.96658602842845,21.154792711976626,3,922.5468899509747,5
-103.25774632477541,22.81261910923677,0,919.8347729705138,3
-108.4956659839897,13.741773342666882,2,492.5786890330319,2
-94.82886569723897,2.000871075883186,0,158.72364908730984,2
-109.10043564668486,24.817142237856515,6,840.1587612442503,5
-83.0633195049653,-3.725476213759986,6,681.7636357766165,4
-65.09072342893944,24.998925673753625,2,119.36313260737734,5
-109.88305761877432,8.084066108026402,6,771.8909321214804,3
-80.30407047418277,24.85881775020043,2,672.5850628016937,4
-86.84380411605346,14.676788094552492,3,795.7389505594115,4
-112.50838491456581,-0.3775781705919421,7,749.9824554564083,3
-84.2469483152602,18.30598561266532,3,255.68093868012704,4
-102.35000344201762,12.397335991183116,4,600.8521467786002,3
-115.24967373394924,2.924441722293878,4,583.7138146455044,2
-80.27947764144983,4.603019191225378,5,326.12010692045584,4
-64.54794912815417,13.49185473341803,6,954.4497612958027,6
-65.42032358593367,6.359525475544036,1,338.4675119422095,4
-102.19717836912686,-3.2540809034187212,6,878.8766997468047,3
-118.89629301759616,-2.0610069402193387,5,422.59370559520033,2
-85.8243836993126,1.2311843968339442,1,457.40427956918955,2
-116.61326282598486,-4.678201077193576,5,564.5255335007043,2
-85.93207752333457,-5.78520311535311,5,596.7604399635702,3
-98.3707969008882,11.05810456872133,1,914.1374055369646,2
-84.91206804080605,28.250015957091314,6,943.8034519880863,6
-64.23260978298161,-0.39511668348111684,7,63.819928675012434,5
-68.23689685719943,9.642940714245356,7,993.1105288128547,6
-70.27507405090293,15.282325848099184,5,598.4552129304772,5
-114.53124049168315,0.020960616771660057,7,293.5066594897465,3
-74.211932211186,27.761389530197263,5,774.8079229459302,6
-78.67422274844122,19.597839034600288,4,416.85204173289463,5
-117.98112680491629,10.283102708988757,1,584.2394324718834,1
-112.34049410230637,1.5147234295934595,3,164.94237329626992,2
-99.32579268921799,10.848911301974464,3,885.1702593828376,3
-67.98536527128798,11.216676639713576,5,201.81358833351348,5
-103.15837831741385,13.845218238498347,6,126.70819725145245,4
-75.52742378940027,16.670926767713784,4,106.47071754545351,5
-70.46338918498742,24.237220281045758,0,337.4868541028785,4
-110.50914034517766,-6.601169184172506,3,365.4403392700096,1
-102.58882763877614,20.37131707476034,1,552.8399902932324,3
-119.19440607267215,-6.566371665625197,0,290.5284597096651,0
-89.49430848700858,-3.9521743724739267,4,706.158756150776,3
-92.11363363918645,-7.01795477049743,4,571.414559379778,2
-84.1086546774606,6.271118830213322,7,190.09403191761186,5
-107.88339873989833,2.349850750442645,3,219.68970424246731,2
-82.85472288691992,4.817319711853138,6,659.3844699646754,4
-81.70978127590095,1.2741546038397509,6,885.3302465341965,4
-94.38577677449041,1.650009371143856,0,289.5706098742204,2
-94.4739213577599,4.821673998592582,0,394.4898485989647,2
-104.47969361058439,0.41386880079497423,1,797.767525322857,1
-110.5562284168141,23.6977973065409,4,579.4647246401377,4
-74.13672645829018,28.737174874665563,0,860.5841922456923,4
-74.41711133395548,-5.5354265071149955,5,302.1361374656127,4
-106.4852307721717,12.292290860934536,3,871.7924065429395,3
-95.07609880942968,-7.892416371821569,3,438.9727407213724,2
-108.14970661845888,22.742973757705144,4,628.7703837371535,4
-67.5065348263411,4.098251482802787,1,327.39890685697867,3
-72.37292304423067,-5.378861611700629,0,856.1538767906891,2
-100.13858192829899,-7.848825249489759,1,770.0512845521135,1
-72.1373122174736,15.301447818927318,5,634.7335765951824,5
-97.07438827044314,13.440840401671402,2,509.0228708660004,3
-107.4454177164351,23.07257090292974,3,910.3479911264609,3
-85.02412344297196,9.379930086909894,5,693.1417153643182,4
-118.01285218595007,18.31181705911432,4,724.9211164870331,3
-118.14283053156959,5.220305973243944,1,267.75277093607997,1
-79.77331837839651,0.49408917595530255,5,848.6681010468915,4
-62.6142122784742,29.062168690840736,3,446.22200922946155,6
-78.1125182945627,12.538234088212576,3,572.6915133746409,4
-69.69680379139326,2.366114713277856,3,909.9113646900333,4
-62.15084841761563,4.926210560786526,0,628.432374388359,3
-73.98137073083223,-6.339399046618359,6,739.8889059142065,4
-118.2535791014486,17.523559875954604,7,521.257105683945,4
-99.301225438301,3.907879584130743,6,191.82385575480652,4
-73.65763759543032,9.092257223497295,6,866.0463169830441,5
-83.68923963788495,21.826988522483447,7,110.2561894881027,6
-75.47073505825816,28.055139446736526,0,105.26403181637139,4
-82.1269115106864,-0.09691146327901379,2,545.3692388853055,3
-85.67700583590722,14.466301089583094,1,514.7921243823198,3
-115.30120659075817,29.46842917322593,2,465.8238272588545,3
-90.31243742407463,7.409658682707029,3,309.0991994961234,3
-72.91401390605105,26.416185726963533,7,163.2715626895278,7
-64.0813365726193,22.928553310705965,2,539.1368506839542,5
-71.62853333518528,14.121812145281417,5,52.882200083961514,5
-84.28336052308154,-1.5841699866188428,7,403.39692576276144,4
-103.19103776861586,-8.294706393882576,2,944.2769754123971,1
-83.331129830061,5.808508494972116,6,822.6396983464581,4
-116.74726085336054,23.314674538041615,4,971.7844212892592,3
-73.76649610146944,11.261405209812398,5,91.95021920661709,5
-96.95556543140543,19.85441807395075,1,363.5257667229585,3
-78.50954700007341,17.90193473982022,3,245.05551349322405,4
-95.91765472385075,-2.1354836983986214,4,149.03798508723042,3
-108.87383117153999,29.77109428185468,0,156.5391657524498,3
-101.14342886991625,22.87146075010474,0,675.8279306318882,3
-114.42745681502274,5.288706443604486,0,983.355264206168,1
-116.49113144305187,-9.63130120245792,6,466.4040060204821,2
-114.69445795594963,2.1756959970469616,4,863.5215210624289,2
-77.53193104054843,-3.2263491794439636,1,690.6337036573792,2
-92.35918043809619,-2.2666337046970275,1,429.6929398717111,2
-89.43246492850776,23.682884100569147,2,897.2462660490594,4
-61.84205109935907,27.118997082247624,2,705.0241327837213,6
-71.2743415842322,27.127651745814298,5,75.21546533125142,6
-79.90975485033181,14.951552695349516,7,387.7616883838611,6
-60.807834727204494,16.958365400120808,7,587.1552304363006,7
-91.4810184370409,24.440855147494915,3,510.2306703547173,4
-97.23627888502406,23.237959242265667,3,926.9486873036243,4
-73.86941755544953,28.670077203918098,1,963.1883673643964,5
-80.44667828636163,6.08251809483399,6,610.9170072433068,5
-95.98382264166942,5.636092105997111,2,480.38630100880374,2
-100.90488316667556,-2.152555077840561,2,326.1772314903804,2
-81.38395654957367,-5.763048527641117,5,819.8085247986852,3
-101.6924776867903,29.53483402268005,0,235.09561996185812,3
-90.20675817464101,6.690670862999362,6,679.8568356904539,4
-66.2542658049399,11.054163796098052,3,171.15842576020145,5
-60.8510109001276,10.731518924846462,1,120.38563735114404,4
-66.90159523955543,-3.7769237912822984,4,756.3434658897897,4
-81.74337447439672,15.918449940273707,6,851.4838355402579,5
-109.42184637592348,21.52733705540093,6,181.6126002839635,4
-100.64133027605178,3.7607893525552782,3,689.814355958487,2
-63.029707595773644,-5.403241450844423,2,732.6170061297355,3
-80.74636156264432,-5.361711974238372,2,421.95738778206294,2
-73.5108439790774,19.350412404795485,4,435.3598969114745,5
-100.9922809876926,-3.7717873907235733,4,161.25338122795387,2
-92.20379568538998,-2.193578052276237,4,908.4152345204982,3
-80.37266303020778,15.83820626527281,7,705.7977613834181,6
-118.13503324389637,0.6426595540295921,5,669.926958808742,2
-111.88818363184546,-8.775546433272186,4,933.6957539034737,1
-82.91802543067446,16.091460769748906,5,78.30317458995344,5
-86.877597185458,18.447659769422312,5,564.0088637982207,5
-92.08949057469523,-6.548528463695433,0,222.46222844286493,1
-65.32681816675735,5.606640606215905,1,116.23284872215923,3
-60.13123576500286,22.91240689113178,2,744.1534745794478,5
-78.07296750602812,15.052328697352124,6,588.2546555165131,5
-99.45292584580943,11.690403439610598,5,239.73730945791607,4
-91.97378073982844,11.867660478981069,6,221.43330456882433,4
-60.06633261667462,6.529809366708868,7,523.0632154841735,6
-80.80310971168777,-7.973030479091294,2,673.5411914634316,2
-117.11509354971867,-7.2709544910555834,0,568.2842251081375,0
-69.0770104541149,-6.85587087809866,7,867.0004134334685,5
-91.37729818620161,-9.227664764291132,2,399.1726082019265,2
-66.7282044806852,3.4174671117975777,4,920.7855860269625,4
-74.88334858644251,-1.6888001340081473,4,702.6123176959762,4
-83.74708365072469,3.6425382748006854,5,238.81118296040503,4
-96.81786303786751,18.728024309054497,2,313.2359705317661,3
-106.25300085602191,-2.750683624395678,7,853.8194453066371,3
-111.15015898613422,21.86233797740424,6,465.594005497973,4
-102.33319273366118,18.309775526730277,2,662.3004509134662,3
-92.70840608442148,10.239388502784283,3,720.8886014575547,3
-117.63266865690078,1.2278652777749741,5,377.2081838757069,2
-109.88191165842649,22.81731404206802,1,807.3318172096987,3
-112.32567763858637,10.265044142029438,7,204.29869583309392,4
-114.94456229178465,19.35986944152772,2,53.592470434032094,2
-114.20445170832159,1.0797820659335535,0,684.7970016739125,1
-68.4570940604707,27.857858597513065,0,621.1923054001605,5
-88.64925789952407,29.551613682112773,3,879.9478492313235,5
-76.09818794328419,-1.3989790448206385,2,468.4353448982132,3
-98.70690997872418,21.937677960117977,2,144.37128510475378,3
-112.13264588971607,9.468142700897452,1,100.09711457561133,2
-80.67017332528516,-7.181220132242854,3,358.3836884630769,3
-90.47275413696923,13.35824325377488,6,316.86452098971733,5
-74.49523215285913,10.089168832352854,3,99.44621399304918,4
-116.20793116803583,-0.5080306421230993,6,177.4601420884026,2
-84.68004155536713,12.765866788671687,4,319.44343818484623,4
-63.08578413551151,-3.0748445357202447,3,751.615632879941,4
-119.91976645254292,11.78691816111186,1,885.4195253330588,1
-93.2191134077663,22.334320836951427,5,684.9373481695127,5
-103.41063896640308,22.191709304151132,2,348.3067185161772,3
-72.96943796323333,8.773346140457491,1,59.54871987072306,3
-105.06959714039232,-9.445101271788396,3,703.89001280235,1
